NUMLINK,ResourceID,External_Identifier_Type,NMRW_External_Xref,External_Source
6055008,32790,LB2,11355,Cadw
6052515,32793,LB2,11730,Cadw
6059327,32796,SAM,GM013,Cadw
6052594,32797,LB2,11729,Cadw
6052518,32799,PRN,00105,Glamorgan-Gwent Historic Environment Record
6038850,32804,LB2,11455,Cadw
6059805,32805,LB2,13449,Cadw
6055857,32808,LB2,13480,Cadw
6059804,32809,LB2,13999,Cadw
6060636,32811,LB2,13574,Cadw
6054828,32814,SAM,GM184,Cadw
6054043,32818,LB2,11609,Cadw
6053252,32823,LB2,22550,Cadw
6053722,32835,LB2,11644,Cadw
6059802,32836,LB2,13369,Cadw
6038849,32837,LB2,11476,Cadw
6054429,32843,LB2,11784,Cadw
6059320,32845,LB2*,13742,Cadw
6014304,32850,SAM,ME025,Cadw
6006739,32853,LB2*,19792,Cadw
6051534,32856,LB2,2229,Cadw
6047663,32857,LB2,2800,Cadw
6047647,32861,LB2,2798,Cadw
6047662,32862,LB2,2799,Cadw
6049803,32863,LB2,2803,Cadw
6062303,32864,LB2,3094,Cadw
6049521,32867,LB2,2849,Cadw
6051532,32869,LB2,2807,Cadw
6062301,32870,LB2,3096,Cadw
6049798,32874,LB2,2804,Cadw
6047648,32875,LB2,2797,Cadw
6051531,32877,LB2,2221,Cadw
6046996,32879,LB2,18466,Cadw
6051038,32880,LB2,2844,Cadw
6050047,32881,LB2,2850,Cadw
6051514,32882,LB2,85239,Cadw
6051018,32885,LB2,2843,Cadw
6043612,32888,LB2*,1861,Cadw
6051131,32891,LB2,2808,Cadw
6047657,32892,LB2,2801,Cadw
6049801,32893,LB2,2805,Cadw
6046214,32894,LB2,8002,Cadw
6049318,32897,LB2,7934,Cadw
6010022,32903,LB2,8708,Cadw
6011870,32911,PRN,1325,Clwyd-Powys Historic Environment Record
6049316,32916,LB2,7987,Cadw
6035019,32918,SAM,MG105,Cadw
6049315,32921,LB2,7983,Cadw
6043245,32924,LB2*,15654,Cadw
6007720,32925,LB2,8462,Cadw
6023894,32939,LB2,6489,Cadw
6023896,32946,LB2,6495,Cadw
6021361,32947,LB2,130110,Cadw
6021360,32950,SAM,PE015,Cadw
6023531,32951,LB2,6114,Cadw
6023530,32957,SAM,PE420,Cadw
6048882,32968,LB2,9182,Cadw
6048995,32969,LB2,8989,Cadw
6048994,32970,LB2,9352,Cadw
6045421,32971,LB2,9308,Cadw
6048881,32976,LB2*,9205,Cadw
6048705,32977,LB2,9127,Cadw
6048880,32978,LB2,9219,Cadw
6050306,32979,LB2,9351,Cadw
6048536,32981,LB2,8947,Cadw
6036729,32982,LB2,16186,Cadw
6050412,32983,LB2,9356,Cadw
6044161,32997,SAM,BR158,Cadw
6021031,33206,SAM,PE382,Cadw
6042677,33218,SAM,RD150,Cadw
6019403,33226,LB2,1650,Cadw
6055642,33235,LB2,13292,Cadw
6058841,33237,LB2,16840,Cadw
6058072,33240,LB2,16877,Cadw
6057413,33249,LB2,13419,Cadw
6056425,33251,LB2,11325,Cadw
6056424,33252,LB2,20972,Cadw
6049800,33254,LB2,2775,Cadw
6003417,33255,LB2*,5372,Cadw
6062444,33258,LB2,15937,Cadw
6020536,33259,LB2,5296,Cadw
6023538,33273,SAM,PE439,Cadw
6037329,33279,SAM,BR183,Cadw
6028858,33285,LB2,10423,Cadw
6019014,33301,LB2,1763,Cadw
6018807,33306,LB2,36,Cadw
6018038,33308,SAM,FL180,Cadw
6017580,33310,LB2,575,Cadw
6055620,33324,SAM,GM546,Cadw
6003620,33326,SAM,ME116,Cadw
6063063,33339,LB2,2856,Cadw
6021181,33351,LB2,12828,Cadw
6019362,33358,LB2*,85456,Cadw
6019362,33358,SAM,FL182,Cadw
6003284,33370,SAM,AN152(ANG),Cadw
6053010,33396,SAM,CM263,Cadw
6053009,33399,SAM,CM262,Cadw
6027654,33417,SAM,CM266,Cadw
6027653,33419,SAM,CM265,Cadw
6017021,33437,SAM,DE190,Cadw
6031358,33457,LB2,11860,Cadw
6031354,33458,LB2,11861,Cadw
6031356,33459,LB2,11862,Cadw
6057734,33468,LB2*,13537,Cadw
6057733,33469,LB2*,13538,Cadw
6053381,33527,SAM,GM336,Cadw
6061468,33566,SAM,MM192,Cadw
6004705,33592,LB2,4141,Cadw
6006863,33601,LB2*,20926,Cadw
6004741,33613,GAM,CN163,Cadw
6004737,33618,LB1,22656,Cadw
6004737,33618,GAM,CN163,Cadw
6054466,33643,SAM,GM395,Cadw
6053759,33644,LB2,11614,Cadw
6003505,33664,SAM,AN136,Cadw
6024557,33668,LB2,9680,Cadw
6003502,33670,SAM,AN111,Cadw
6002730,33672,SAM,CN165,Cadw
6004568,33673,SAM,CN199,Cadw
6004569,33674,SAM,CN302,Cadw
6032348,33676,LB2,21417,Cadw
6032348,33676,SAM,CM215,Cadw
6013002,33692,SAM,FL137,Cadw
6031355,33703,LB2,11863,Cadw
6053378,33709,SAM,GM430,Cadw
6053758,33710,LB2*,11697,Cadw
6053758,33710,SAM,GM483,Cadw
6058358,33711,LB1,24872,Cadw
6058358,33711,SAM,GM459,Cadw
6056892,33713,LB2,13125,Cadw
6057730,33717,SAM,GM457,Cadw
6053373,33720,LB2*,81848,Cadw
6058621,33722,SAM,GM437,Cadw
6040366,33724,LB2*,16073,Cadw
6043574,33725,PRN,8869g,Glamorgan-Gwent Historic Environment Record
6043574,33725,SAM,MM181,Cadw
6061466,33729,SAM,MM192,Cadw
6061465,33730,SAM,MM192,Cadw
6033870,33733,SAM,BR198,Cadw
6004570,33734,SAM,CN208,Cadw
6058840,33739,LB2,13468,Cadw
6053756,33743,LB2,11695,Cadw
6023297,33746,SAM,PE489,Cadw
6003503,33752,SAM,AN111,Cadw
6003504,33753,SAM,AN111,Cadw
6034806,33757,SAM,BR232,Cadw
6034807,33758,SAM,BR233,Cadw
6008677,33762,PRN,20681,Gwynedd Historic Environment Record
6008680,33770,SAM,CN332,Cadw
6006872,33772,SAM,CN193,Cadw
6004571,33774,SAM,CN162,Cadw
6004220,33777,SAM,CN170,Cadw
6009799,33779,SAM,CN216,Cadw
6008990,33780,SAM,CN326,Cadw
6008988,33781,SAM,CN159,Cadw
6008987,33784,PRN,21595,Gwynedd Historic Environment Record
6008682,33791,SAM,CN331,Cadw
6008683,33795,PRN,37657,Gwynedd Historic Environment Record
6030891,33805,SAM,CD152,Cadw
6031154,33806,SAM,CD126,Cadw
6033250,33822,SAM,CD153,Cadw
6030886,33830,SAM,CD159,Cadw
6034867,33834,SAM,CD145,Cadw
6030884,33835,SAM,CD144,Cadw
6032956,33844,SAM,CD146,Cadw
6032955,33845,SAM,CD146,Cadw
6032954,33846,SAM,CD146,Cadw
6032931,33847,SAM,CD146,Cadw
6032930,33848,SAM,CD146,Cadw
6032929,33849,SAM,CD146,Cadw
6032928,33850,SAM,CD146,Cadw
6032927,33851,SAM,CD146,Cadw
6032926,33852,SAM,CD146,Cadw
6032925,33853,SAM,CD146,Cadw
6032924,33854,SAM,CD146,Cadw
6032923,33855,SAM,CD146,Cadw
6032940,33856,SAM,CD146,Cadw
6032939,33857,SAM,CD146,Cadw
6032938,33858,SAM,CD146,Cadw
6032937,33859,SAM,CD146,Cadw
6032936,33860,SAM,CD146,Cadw
6032935,33861,SAM,CD146,Cadw
6032934,33862,SAM,CD146,Cadw
6032933,33863,SAM,CD146,Cadw
6032932,33864,SAM,CD146,Cadw
6032953,33865,SAM,CD146,Cadw
6032952,33866,SAM,CD146,Cadw
6032951,33867,SAM,CD146,Cadw
6032950,33868,SAM,CD146,Cadw
6032949,33869,SAM,CD146,Cadw
6032948,33870,SAM,CD146,Cadw
6032947,33871,SAM,CD146,Cadw
6032946,33872,SAM,CD146,Cadw
6031143,33883,LB2,82819,Cadw
6033018,33896,PRN,9177,Dyfed Historic Environment Record
6032971,33907,SAM,CD146,Cadw
6033355,33908,SAM,CD143,Cadw
6031906,33910,SAM,CM283,Cadw
6031907,33911,SAM,CM283,Cadw
6032280,33921,PRN,19628,Dyfed Historic Environment Record
6055858,33957,LB2,81311,Cadw
6038557,33989,SAM,MG159,Cadw
6038563,33997,SAM,MG159,Cadw
6034937,33999,SAM,MG226,Cadw
6034940,34004,PRN,5944,Clwyd-Powys Historic Environment Record
6034939,34005,SAM,MG226,Cadw
6038560,34010,SAM,MG246,Cadw
6035013,34011,SAM,MG247,Cadw
6037253,34022,SAM,RD153,Cadw
6033856,34028,SAM,BR222,Cadw
6047859,34029,SAM,BR160,Cadw
6047858,34030,SAM,BR161,Cadw
6026565,34043,LB2,9448,Cadw
6025925,34048,SAM,CM227,Cadw
6018389,34051,SAM,DE189,Cadw
6017421,34054,SAM,DE202,Cadw
6017422,34055,SAM,DE202,Cadw
6017419,34056,SAM,DE202,Cadw
6017417,34059,SAM,DE242,Cadw
6056675,34070,SAM,GM265,Cadw
6033781,34071,SAM,GM420,Cadw
6055248,34072,SAM,GM417,Cadw
6058337,34077,SAM,GM266,Cadw
6039210,34085,LB2,11478,Cadw
6033517,34099,SAM,GM416,Cadw
6033521,34100,SAM,GM416,Cadw
6060068,34118,SAM,GM357,Cadw
6055250,34119,SAM,GM433,Cadw
6033489,34120,SAM,GM423,Cadw
6040146,34122,SAM,GM331,Cadw
6053367,34123,LB2,16878,Cadw
6053377,34124,LB2,11690,Cadw
6053376,34125,LB2,11691,Cadw
6051224,34131,SAM,MM164,Cadw
6046926,34134,GAM,MM200,Cadw
6043575,34135,PRN,08639g,Glamorgan-Gwent Historic Environment Record
6043575,34135,PGW2*,22531,Cadw
6051225,34136,SAM,MM197,Cadw
6047652,34137,SAM,MM189,Cadw
6044090,34141,SAM,MM185,Cadw
6043606,34142,PRN,09139g,Glamorgan-Gwent Historic Environment Record
6043605,34143,PRN,01083m,Glamorgan-Gwent Historic Environment Record
6043605,34143,SAM,GM403,Cadw
6050732,34144,SAM,MM177,Cadw
6034938,34147,SAM,MG226,Cadw
6014956,34149,LB2,4898,Cadw
6005007,34150,LB2*,3987,Cadw
6000292,34151,LB2,4234,Cadw
6003161,34157,LB2*,14409,Cadw
6003971,34160,LB2,4407,Cadw
6028791,34175,LB2,10315,Cadw
6025916,34178,LB2,10814,Cadw
6026221,34186,LB2,82064,Cadw
6052443,34193,LB2,18043,Cadw
6052436,34208,LB2,11946,Cadw
6026230,34219,SAM,CM296,Cadw
6058838,34235,LB2,15900,Cadw
6059799,34241,LB1,14055,Cadw
6059311,34244,LB2,13957,Cadw
6058836,34259,LB2,13446,Cadw
6059794,34260,LB2,13350,Cadw
6055005,34263,LB2,11369,Cadw
6059793,34265,LB2,13351,Cadw
6059301,34266,LB2,13982,Cadw
6053254,34268,LB2,11731,Cadw
6059790,34272,LB2,13355,Cadw
6059787,34278,LB2,14061,Cadw
6053749,34282,LB2,11655,Cadw
6058846,34286,LB2,13402,Cadw
6058845,34287,LB2,13401,Cadw
6052446,34289,SAM,GM407,Cadw
6021345,34311,LB2,14369,Cadw
6020325,34315,SAM,PE387,Cadw
6021328,34325,LB2,6442,Cadw
6021034,34343,SAM,PE382,Cadw
6020185,34348,LB2,12695,Cadw
6023518,34360,LB2,6560,Cadw
6023517,34361,LB2,6224,Cadw
6041250,34366,SAM,BR185,Cadw
6047852,34371,SAM,MM251,Cadw
6044335,34375,LB2,21115,Cadw
6030243,34386,SAM,CM200,Cadw
6026263,34391,SAM,CM268,Cadw
6026022,34394,LB2*,81323,Cadw
6026022,34394,SAM,CM270,Cadw
6026023,34395,SAM,CM261,Cadw
6016669,34406,LB2*,34406,Cadw
6017015,34410,LB1,1601,Cadw
6017015,34410,SAM,DE175,Cadw
6017010,34411,LB2,19966,Cadw
6040145,34436,LB2,15677,Cadw
6059509,34441,SAM,GM312,Cadw
6053392,34442,LB2,11700,Cadw
6033519,34445,LB2,11856,Cadw
6054409,34446,SAM,GM506,Cadw
6033520,34447,LB2,11855,Cadw
6033410,34448,LB2,11842,Cadw
6033411,34450,LB2,82450,Cadw
6033526,34473,LB2,11853,Cadw
6033525,34474,LB2,11854,Cadw
6054712,34479,SAM,GM445,Cadw
6052879,34480,SAM,GM398,Cadw
6031331,34489,LB2,11202,Cadw
6031332,34490,SAM,GM400,Cadw
6031237,34492,SAM,GM397,Cadw
6029427,34503,LB2,82323,Cadw
6053388,34505,LB2,11742,Cadw
6031340,34507,LB2,11203,Cadw
6031339,34508,LB2,80994,Cadw
6031491,34510,LB2,11201,Cadw
6031489,34513,LB2,11199,Cadw
6031337,34516,LB2,11204,Cadw
6054425,34531,SAM,GM505,Cadw
6054486,34534,SAM,GM394,Cadw
6061179,34557,SAM,MM185,Cadw
6013642,34570,LB2,16349,Cadw
6013643,34571,LB2,16356,Cadw
6046208,34589,LB2,8201,Cadw
6046205,34593,LB2,87648,Cadw
6016253,34594,LB2,8537,Cadw
6016566,34597,LB2,14218,Cadw
6016252,34600,LB2*,14206,Cadw
6016035,34603,LB2,7724,Cadw
6001903,34613,LB2,5757,Cadw
6005287,34614,LB2,5488,Cadw
6001923,34618,LB2,5733,Cadw
6031233,34627,SAM,GM399,Cadw
6031232,34628,SAM,GM399,Cadw
6033453,34629,SAM,GM399,Cadw
6047868,34633,SAM,BR161,Cadw
6033850,34634,SAM,BR237,Cadw
6043924,34642,SAM,BR234,Cadw
6028790,34675,LB2,10207,Cadw
6028789,34676,LB2,9930,Cadw
6034406,34703,LB2*,10922,Cadw
6052999,34707,LB2,18044,Cadw
6052994,34725,LB2,87663,Cadw
6052878,34728,LB2,26846,Cadw
6029781,34733,LB2,14812,Cadw
6027592,34741,LB2,19452,Cadw
6026233,34749,SAM,CM271,Cadw
6014375,34753,LB2,1234,Cadw
6014378,34760,LB2,1235,Cadw
6019035,34768,LB2,1855,Cadw
6055247,34780,LB2,11351,Cadw
6059296,34783,LB2,20281,Cadw
6040144,34786,LB2*,11377,Cadw
6055389,34794,LB2,23843,Cadw
6055388,34795,LB2,23844,Cadw
6040141,34801,LB2,11388,Cadw
6035244,34815,SAM,GM411,Cadw
6054494,34819,LB2,82382,Cadw
6035243,34820,SAM,GM347,Cadw
6053396,34830,SAM,GM392,Cadw
6054418,34840,SAM,GM447,Cadw
6058078,34848,SAM,GM359,Cadw
6058077,34849,SAM,GM359,Cadw
6058090,34850,LB2,80908,Cadw
6058088,34852,LB2*,80910,Cadw
6058088,34852,SAM,GM359,Cadw
6040448,34853,SAM,GM573,Cadw
6058087,34854,LB2*,80907,Cadw
6058087,34854,SAM,GM359,Cadw
6054684,34857,SAM,GM393,Cadw
6040139,34858,LB2*,81196,Cadw
6033413,34859,LB2,82446,Cadw
6040138,34860,LB2,11408,Cadw
6040138,34860,SAM,GM424,Cadw
6057728,34863,LB2,13525,Cadw
6058355,34864,LB2,13527,Cadw
6057727,34865,LB2,13526,Cadw
6058086,34876,LB2*,11514,Cadw
6059295,34877,LB2,13962,Cadw
6035242,34886,SAM,GM533,Cadw
6031487,34896,SAM,GM400,Cadw
6018111,34902,LB2,581,Cadw
6015558,34907,LB2,545,Cadw
6013484,34912,LB2,1526,Cadw
6013487,34913,LB2,1515,Cadw
6013474,34914,LB2,1514,Cadw
6005615,34920,LB2,5204,Cadw
6003915,34921,LB2,14411,Cadw
6003916,34922,LB2,14413,Cadw
6003917,34923,LB2,14423,Cadw
6003922,34924,LB2,14412,Cadw
6003918,34925,LB2,14419,Cadw
6003921,34926,LB2,14418,Cadw
6003920,34927,LB2,14417,Cadw
6003919,34928,LB2,14415,Cadw
6003923,34929,LB2,14424,Cadw
6003926,34930,LB2,14414,Cadw
6008578,34934,LB2,20827,Cadw
6003924,34937,LB2,5211,Cadw
6047661,34949,SAM,MM204,Cadw
6061178,34952,LB2*,81343,Cadw
6063014,34955,LB2,2472,Cadw
6061526,34959,LB2,21255,Cadw
6050223,34971,SAM,MM199,Cadw
6060777,34974,LB2*,22325,Cadw
6051504,34975,LB2,85226,Cadw
6047871,34976,SAM,MM224,Cadw
6051503,34994,SAM,MM203,Cadw
6028786,35002,LB2,10205,Cadw
6027421,35041,LB2,10078,Cadw
6027908,35052,LB2,81026,Cadw
6028776,35062,LB2,10342,Cadw
6028775,35063,LB2,10414,Cadw
6028774,35102,LB2,10347,Cadw
6028773,35103,LB2,10343,Cadw
6028772,35104,LB2,10348,Cadw
6028771,35105,LB2,10351,Cadw
6028770,35106,LB2,10345,Cadw
6028769,35107,LB2,10346,Cadw
6028768,35108,LB2,10353,Cadw
6028782,35112,LB2,10355,Cadw
6028781,35113,LB2,10356,Cadw
6028780,35114,LB2,10357,Cadw
6028779,35115,LB2,10358,Cadw
6028778,35116,LB2,10362,Cadw
6028764,35140,LB2,10363,Cadw
6028763,35141,LB2,10364,Cadw
6028761,35143,LB2,10372,Cadw
6028760,35144,LB2,10373,Cadw
6028759,35145,LB2,10369,Cadw
6028758,35147,LB2,10243,Cadw
6027018,35148,LB2,9793,Cadw
6028754,35159,LB2,10377,Cadw
6028751,35162,LB2,10378,Cadw
6028748,35175,LB2,10408,Cadw
6028746,35182,LB2,10392,Cadw
6028745,35183,LB2,10203,Cadw
6027405,35184,LB2,10093,Cadw
6027092,35198,LB2,87649,Cadw
6024143,35213,LB2,14798,Cadw
6024140,35218,LB2,10538,Cadw
6033246,35224,LB2,3506,Cadw
6028743,35225,LB2,10381,Cadw
6028742,35226,LB2,10406,Cadw
6028741,35227,LB2,10397,Cadw
6028733,35252,LB2,10307,Cadw
6027397,35255,LB2,10120,Cadw
6028732,35287,LB2,83477,Cadw
6028728,35292,LB2,10401,Cadw
6028725,35295,LB2,10367,Cadw
6028724,35296,LB2,10402,Cadw
6028723,35297,LB2,10283,Cadw
6030701,35307,LB2*,17258,Cadw
6027022,35324,LB2*,17509,Cadw
6028301,35337,LB2,17805,Cadw
6028721,35352,LB2,10382,Cadw
6028720,35360,LB2,10212,Cadw
6026997,35361,LB2,10572,Cadw
6028719,35364,LB2,10187,Cadw
6027395,35365,LB2,10134,Cadw
6028718,35368,LB2,10412,Cadw
6027090,35388,LB2*,9819,Cadw
6028717,35394,LB2,10366,Cadw
6028716,35398,LB2,10745,Cadw
6027387,35403,LB2,10065,Cadw
6017416,35418,LB2,1618,Cadw
6014490,35449,LB2,87353,Cadw
6010661,35461,LB2,18578,Cadw
6016500,35462,LB2,81919,Cadw
6012679,35469,LB2,23655,Cadw
6017414,35483,LB2,1562,Cadw
6014499,35503,LB2,925,Cadw
6014498,35504,LB2,923,Cadw
6012712,35508,LB2*,1022,Cadw
6012682,35509,LB2*,1022,Cadw
6012710,35510,LB2,1036,Cadw
6012707,35513,LB2,1023,Cadw
6012706,35514,LB2,1038,Cadw
6012704,35516,LB2,1026,Cadw
6012690,35519,LB2,1040,Cadw
6012686,35523,LB2,1028,Cadw
6012684,35525,LB2,1030,Cadw
6016673,35537,LB2,20274,Cadw
6010428,35553,LB2*,20590,Cadw
6014496,35558,LB2,924,Cadw
6014495,35560,LB2,935,Cadw
6014493,35562,LB2,937,Cadw
6014519,35564,LB2,938,Cadw
6014517,35567,LB2,928,Cadw
6016674,35570,LB2,80902,Cadw
6014233,35572,LB2,1305,Cadw
6014508,35586,LB2,946,Cadw
6016676,35591,LB2,20224,Cadw
6017014,35592,LB2,1287,Cadw
6013301,35597,LB2*,19925,Cadw
6017240,35602,LB2,1226,Cadw
6014503,35603,LB2,830,Cadw
6012693,35609,LB2,14429,Cadw
6017013,35610,LB2*,1620,Cadw
6018604,35613,LB2*,1627,Cadw
6012702,35627,LB2,23642,Cadw
6018519,35634,LB2*,1647,Cadw
6017735,35639,LB2,303,Cadw
6019249,35641,LB2*,23,Cadw
6013175,35642,LB2*,1374,Cadw
6015172,35649,LB1,505,Cadw
6015172,35649,SAM,FL001,Cadw
6018692,35652,LB2,46,Cadw
6019400,35661,LB2,86960,Cadw
6013034,35667,LB2,1360,Cadw
6013485,35668,LB2,1522,Cadw
6013097,35670,LB1,1361,Cadw
6019417,35675,LB2,1708,Cadw
6019486,35693,LB2*,1640,Cadw
6013243,35698,LB2,1491,Cadw
6018821,35710,LB2*,6,Cadw
6017697,35722,LB2,406,Cadw
6018233,35729,LB2,1646,Cadw
6015363,35764,LB2,349,Cadw
6019316,35781,LB2,56,Cadw
6019245,35786,LB1,3,Cadw
6013189,35788,LB2,1387,Cadw
6017922,35789,LB2,377,Cadw
6019501,35793,LB2,1655,Cadw
6019391,35796,LB2,1693,Cadw
6017921,35797,LB2,362,Cadw
6019466,35799,LB2,1699,Cadw
6017736,35820,LB1,5,Cadw
6015154,35839,LB2,504,Cadw
6017561,35848,LB2,19390,Cadw
6018511,35854,LB2,1744,Cadw
6015679,35857,LB2,14895,Cadw
6015659,35858,LB2,14892,Cadw
6015671,35859,LB2,14894,Cadw
6019496,35862,LB1,1641,Cadw
6019359,35866,LB2,1726,Cadw
6019243,35877,LB1,4,Cadw
6017737,35879,LB2,58,Cadw
6015670,35883,LB2,14886,Cadw
6015151,35884,LB2,332,Cadw
6017935,35898,LB2,591,Cadw
6015360,35900,LB2*,22774,Cadw
6019463,35901,LB2,1676,Cadw
6018510,35903,LB2,14440,Cadw
6017932,35910,LB2,372,Cadw
6017930,35912,LB2,374,Cadw
6018509,35919,LB2,14434,Cadw
6018689,35927,LB2,9,Cadw
6015560,35928,LB2,335,Cadw
6019487,35939,LB2,1701,Cadw
6017958,35958,LB2,387,Cadw
6017750,35976,LB1,285,Cadw
6017747,35979,LB2*,573,Cadw
6018502,35983,LB2*,14475,Cadw
6017746,35984,LB1,17657,Cadw
6017690,35987,LB2,407,Cadw
6015333,35989,LB2,350,Cadw
6017689,35996,LB2,25692,Cadw
6019474,36003,LB2*,1677,Cadw
6014960,36004,LB2,82337,Cadw
6017956,36006,LB2,360,Cadw
6013033,36014,LB2,1503,Cadw
6015159,36022,LB2,433,Cadw
6015668,36033,LB1,21517,Cadw
6015666,36035,LB1,21516,Cadw
6017955,36046,LB1,15207,Cadw
6013279,36063,LB2,1432,Cadw
6013290,36064,LB2,1433,Cadw
6019314,36070,LB2,18471,Cadw
6019258,36072,LB2,19,Cadw
6011733,36104,LB2*,1385,Cadw
6013410,36115,LB2*,288,Cadw
6015194,36116,LB2,25245,Cadw
6017952,36117,LB1,14882,Cadw
6014872,36127,LB2,14817,Cadw
6017744,36134,LB2,555,Cadw
6017574,36144,LB2,2,Cadw
6017743,36151,LB2,306,Cadw
6017282,36160,LB1,7,Cadw
6017948,36186,LB2,370,Cadw
6015352,36190,LB2,,Cadw
6018493,36193,LB2,1688,Cadw
6017946,36201,LB1,14883,Cadw
6018814,36208,LB2,34,Cadw
6013251,36214,LB2,1475,Cadw
6018489,36226,LB2,14458,Cadw
6017945,36229,LB2,368,Cadw
6013023,36232,SAM,FL063,Cadw
6017678,36236,LB2*,547,Cadw
6015678,36250,LB2*,558,Cadw
6013267,36254,LB2,1479,Cadw
6013266,36255,LB2,1481,Cadw
6017941,36260,LB2,369,Cadw
6017940,36266,LB1,14884,Cadw
6017939,36271,LB2,357,Cadw
6014867,36272,LB2,24538,Cadw
6018674,36273,LB2,44,Cadw
6017285,36275,LB2*,8,Cadw
6015149,36280,LB2,336,Cadw
6014866,36283,LB2,299,Cadw
6015146,36295,LB2,594,Cadw
6019309,36297,LB2,85414,Cadw
6015144,36300,LB2,489,Cadw
6014957,36332,LB2,16436,Cadw
6015674,36337,LB2,19103,Cadw
6019253,36352,LB1,301,Cadw
6049624,36356,LB2,2210,Cadw
6050689,36359,LB2,2068,Cadw
6051248,36369,LB2,2239,Cadw
6051247,36370,LB2,2240,Cadw
6051245,36372,LB2,2242,Cadw
6051243,36374,LB2,2235,Cadw
6063013,36378,LB2,2480,Cadw
6050782,36379,LB2*,3031,Cadw
6051061,36380,LB2,24143,Cadw
6051252,36387,LB2,2367,Cadw
6050107,36388,LB2,2402,Cadw
6051251,36389,LB2,2348,Cadw
6051064,36390,LB2,24135,Cadw
6063012,36394,LB2,2519,Cadw
6051065,36396,LB2,24142,Cadw
6063010,36399,LB2,2484,Cadw
6062292,36409,LB2,2957,Cadw
6063002,36419,LB2,2489,Cadw
6062994,36435,LB2,2497,Cadw
6062992,36437,LB2,2502,Cadw
6062990,36439,LB2,2499,Cadw
6062989,36440,LB2,2500,Cadw
6043711,36445,LB2,1862,Cadw
6049871,36448,LB2,2647,Cadw
6062205,36462,LB2,22918,Cadw
6049453,36466,LB2,2834,Cadw
6062982,36468,LB1,2007,Cadw
6051062,36469,LB2,2754,Cadw
6062981,36482,LB2,2597,Cadw
6047642,36488,LB2,2387,Cadw
6062571,36493,LB2,3060,Cadw
6062980,36497,LB2,2515,Cadw
6062978,36499,LB2,2504,Cadw
6062971,36506,LB2,2561,Cadw
6062967,36510,LB2,27143,Cadw
6062967,36510,LB2*,27143,Cadw
6061919,36513,LB2,23132,Cadw
6049686,36521,LB2,2134,Cadw
6049636,36524,LB2,2136,Cadw
6051355,36530,LB2,2366,Cadw
6062203,36542,LB2,3069,Cadw
6062720,36549,LB2,24569,Cadw
6061462,36559,LB2,3134,Cadw
6050691,36565,LB2,2758,Cadw
6051352,36568,LB1,2217,Cadw
6051352,36568,SAM,MM159,Cadw
6049635,36569,LB1,2127,Cadw
6049633,36573,LB2,2137,Cadw
6047574,36577,LB2,2391,Cadw
6047575,36579,LB2,86872,Cadw
6047578,36586,LB2,2402,Cadw
6049630,36589,LB2,2848,Cadw
6051351,36609,LB2,17399,Cadw
6049470,36614,LB2,1965,Cadw
6047209,36618,LB2,2381,Cadw
6047576,36620,LB2,2395,Cadw
6049628,36624,LB2,2410,Cadw
6046990,36632,LB2,18464,Cadw
6062458,36633,LB2*,2055,Cadw
6050739,36639,LB2,2021,Cadw
6062102,36640,LB2,2707,Cadw
6061915,36648,LB2,3073,Cadw
6051341,36660,LB2*,2812,Cadw
6061914,36677,LB2,23141,Cadw
6049456,36682,LB1,1968,Cadw
6049457,36684,LB1,1966,Cadw
6061281,36688,LB2,2933,Cadw
6062200,36693,LB2,2694,Cadw
6061910,36705,LB2,3008,Cadw
6061237,36710,LB2,81802,Cadw
6050928,36712,LB2,2809,Cadw
6051108,36721,LB2,2759,Cadw
6062792,36724,LB2,23042,Cadw
6062714,36732,SAM,MM053,Cadw
6061174,36734,LB2,2914,Cadw
6061173,36735,LB2,3053,Cadw
6062174,36737,LB2,2666,Cadw
6062959,36741,LB2,2505,Cadw
6049685,36743,LB2,2131,Cadw
6050130,36761,LB2,2407,Cadw
6050129,36762,LB2,2408,Cadw
6050128,36763,LB2,86831,Cadw
6050126,36765,LB2,2411,Cadw
6062425,36768,LB2,2961,Cadw
6062420,36773,LB2,2965,Cadw
6062419,36774,LB2,2965,Cadw
6062958,36775,LB2,2607,Cadw
6062100,36782,LB2,2667,Cadw
6051337,36811,LB2,85193,Cadw
6051336,36816,LB2*,2852,Cadw
6051331,36821,LB2,2258,Cadw
6051329,36823,LB2,80877,Cadw
6051327,36825,LB2,81009,Cadw
6051326,36826,LB2,85116,Cadw
6050982,36833,LB2,24318,Cadw
6050980,36849,LB2,25781,Cadw
6062197,36856,LB2,2922,Cadw
6061158,36859,LB2,2908,Cadw
6049678,36871,LB2,2145,Cadw
6061660,36893,LB2,21049,Cadw
6051083,36912,LB2,1951,Cadw
6050625,36914,LB2,25763,Cadw
6047618,36915,LB2,17234,Cadw
6049621,36918,LB2,2610,Cadw
6061575,36921,LB2,26986,Cadw
6049889,36922,LB2,2649,Cadw
6051313,36934,LB2,2267,Cadw
6049908,36938,LB2,14407,Cadw
6061461,36943,LB2,3149,Cadw
6049597,36945,LB2,2611,Cadw
6062169,36953,LB2,2664,Cadw
6050855,36955,LB2,24308,Cadw
6050179,36962,LB2,1921,Cadw
6062125,36967,LB2,2673,Cadw
6051081,36968,LB2,2750,Cadw
6049462,36978,LB2,22999,Cadw
6061763,36986,LB2,3064,Cadw
